EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-90.390457,-113.189240,-110.238808,-113.189240,-110.149399,-108.897705,-106.304901,-109.076515,0.536865,0.738525,0.440186,0.793457,0.427246,1.190185,66.666672,101.000000,1.000000
-90.569275,-113.099831,-110.238808,-113.189240,-110.149399,-108.808296,-106.304901,-108.987114,0.534668,0.738037,0.440430,0.732422,0.488281,1.281738,66.666672,102.000000,1.000000
-90.569275,-113.010422,-110.059998,-113.278648,-110.238808,-108.718887,-106.394310,-108.987114,0.535645,0.735352,0.439209,0.671387,0.427246,1.220703,66.666672,103.000000,1.000000
-90.748085,-113.099831,-109.881180,-113.189240,-110.059998,-108.808296,-106.215492,-108.808296,0.537842,0.733887,0.443848,0.671387,0.488281,1.159668,66.666672,104.000000,1.000000
-90.926903,-113.278648,-110.059998,-113.010422,-110.059998,-108.718887,-106.304901,-108.808296,0.537354,0.733887,0.445312,0.610352,0.549316,1.190185,66.666672,105.000000,1.000000
-90.658676,-113.278648,-110.059998,-113.278648,-110.328217,-108.897705,-106.036682,-108.808296,0.539307,0.733643,0.444336,0.732422,0.457764,1.037598,66.666672,106.000000,1.000000
-90.390457,-113.278648,-109.970589,-113.189240,-110.149399,-108.718887,-106.126091,-108.629486,0.537109,0.735352,0.446289,0.854492,0.488281,1.007080,66.666672,107.000000,1.000000
-90.479866,-113.189240,-110.059998,-113.189240,-109.881180,-108.540077,-106.304901,-108.629486,0.538086,0.736328,0.448486,0.823975,0.457764,1.007080,66.666672,108.000000,1.000000
-90.658676,-112.921021,-110.059998,-112.921021,-109.702370,-108.629486,-106.304901,-108.718887,0.536377,0.739258,0.449951,0.823975,0.396728,1.098633,66.666672,109.000000,1.000000
-90.390457,-112.831612,-109.881180,-112.742203,-109.881180,-108.808296,-106.215492,-108.540077,0.535156,0.737305,0.447754,0.732422,0.457764,1.037598,66.666672,110.000000,1.000000
-90.390457,-112.831612,-109.970589,-112.831612,-110.059998,-108.718887,-106.126091,-108.540077,0.535156,0.735107,0.447510,0.732422,0.518799,1.098633,66.666672,111.000000,1.000000
-90.301048,-112.921021,-109.791771,-112.831612,-109.881180,-108.540077,-106.036682,-108.987114,0.534180,0.734131,0.445801,0.732422,0.488281,1.007080,66.666672,112.000000,1.000000
-90.390457,-112.563393,-109.702370,-112.831612,-109.702370,-108.629486,-106.036682,-108.808296,0.534180,0.735107,0.446533,0.671387,0.488281,1.068115,66.666672,113.000000,1.000000
-90.390457,-112.473984,-109.881180,-112.831612,-109.702370,-108.540077,-106.304901,-108.540077,0.532471,0.737061,0.447021,0.701904,0.488281,1.007080,66.666672,114.000000,1.000000
-90.301048,-112.652794,-109.612961,-113.010422,-109.702370,-108.361259,-106.036682,-108.540077,0.532471,0.736328,0.447510,0.762939,0.518799,1.007080,66.666672,115.000000,1.000000
-90.569275,-113.010422,-109.702370,-112.831612,-109.523552,-108.182449,-106.126091,-108.808296,0.533936,0.737305,0.444092,0.762939,0.549316,0.976562,66.666672,116.000000,1.000000
-90.479866,-113.010422,-109.434143,-112.742203,-109.523552,-108.450668,-106.036682,-108.718887,0.531982,0.737793,0.445801,0.701904,0.579834,0.976562,66.666672,117.000000,1.000000
-90.390457,-112.831612,-109.702370,-112.563393,-109.523552,-108.540077,-105.857864,-108.540077,0.529541,0.739746,0.443848,0.732422,0.488281,1.007080,66.666672,118.000000,1.000000
