EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-3836.542969,-3837.079346,-3833.324463,-3834.307861,-3845.751953,-3839.672363,-3839.582764,-3834.844238,0.052246,0.985840,0.202148,0.671387,0.518799,1.068115,33.333336,108.000000,1.000000
-3836.185303,-3836.989990,-3833.234863,-3834.128906,-3845.394287,-3839.314697,-3839.404053,-3834.576172,0.052490,0.985107,0.200439,0.640869,0.488281,0.976562,33.333336,109.000000,1.000000
-3836.453613,-3837.168945,-3833.145508,-3834.397217,-3845.483643,-3839.404053,-3839.225098,-3834.397217,0.053711,0.983887,0.203369,0.549316,0.579834,1.159668,33.333336,110.000000,1.000000
-3836.811279,-3837.168945,-3833.324463,-3834.397217,-3845.394287,-3839.225098,-3839.046387,-3834.307861,0.054199,0.985352,0.200684,0.640869,0.579834,1.098633,33.333336,111.000000,1.000000
-3836.542969,-3837.079346,-3833.056152,-3834.307861,-3845.036621,-3838.957031,-3839.046387,-3833.771484,0.052246,0.986328,0.202148,0.701904,0.488281,1.098633,33.333336,112.000000,1.000000
-3836.721924,-3837.347656,-3833.056152,-3834.307861,-3845.125977,-3839.404053,-3839.582764,-3834.307861,0.051514,0.985352,0.201660,0.671387,0.488281,1.190185,33.333336,113.000000,1.000000
-3836.453613,-3837.258301,-3833.234863,-3833.860840,-3845.125977,-3839.046387,-3839.314697,-3834.665527,0.053223,0.984619,0.202881,0.671387,0.457764,1.159668,33.333336,114.000000,1.000000
-3836.542969,-3837.079346,-3832.966797,-3833.503174,-3845.215576,-3839.225098,-3839.314697,-3834.486572,0.053467,0.985107,0.205078,0.701904,0.427246,1.159668,33.333336,115.000000,1.000000
-3836.364258,-3836.900635,-3832.966797,-3833.950195,-3845.572998,-3839.314697,-3839.225098,-3834.576172,0.054199,0.985107,0.202881,0.701904,0.396728,1.068115,33.333336,116.000000,1.000000
-3836.542969,-3836.811279,-3832.966797,-3833.771484,-3845.304932,-3839.135742,-3839.225098,-3834.576172,0.052002,0.986328,0.202881,0.732422,0.427246,1.068115,33.333336,117.000000,1.000000
-3836.453613,-3837.079346,-3833.056152,-3833.681885,-3845.215576,-3839.225098,-3838.867676,-3833.950195,0.051025,0.985107,0.201416,0.610352,0.427246,1.007080,33.333336,118.000000,1.000000
-3836.274902,-3836.811279,-3832.787842,-3833.950195,-3845.215576,-3838.957031,-3838.867676,-3834.128906,0.051514,0.986816,0.202637,0.610352,0.457764,1.037598,33.333336,119.000000,1.000000
-3836.274902,-3836.989990,-3832.966797,-3833.860840,-3845.394287,-3838.867676,-3838.599365,-3834.307861,0.052002,0.985352,0.200928,0.579834,0.488281,1.129150,33.333336,120.000000,1.000000
-3836.364258,-3837.079346,-3833.056152,-3834.039551,-3845.662598,-3838.867676,-3838.778076,-3834.397217,0.052246,0.985352,0.202148,0.640869,0.488281,1.159668,33.333336,121.000000,1.000000
-3836.274902,-3837.079346,-3833.234863,-3834.039551,-3845.304932,-3838.867676,-3839.225098,-3834.397217,0.052246,0.986572,0.200928,0.640869,0.488281,1.159668,33.333336,122.000000,1.000000
-3836.364258,-3836.989990,-3832.966797,-3834.218506,-3844.947266,-3838.688721,-3838.599365,-3834.397217,0.053223,0.987061,0.203369,0.640869,0.427246,1.129150,33.333336,123.000000,1.000000
-2591.103760,-2591.461426,-2587.437988,-2588.510986,-2599.239746,-2593.785889,-2593.338867,-2588.779053,0.052979,0.986572,0.203369,0.732422,0.457764,1.190185,33.333336,124.000000,1.000000
2397.090576,2397.805908,2401.829102,2400.845703,2391.100342,2395.928223,2397.179932,2401.114014,0.053467,0.985107,0.205078,0.732422,0.457764,1.159668,33.333336,125.000000,1.000000
3646.106201,3646.910889,3651.291748,3650.129395,3640.920410,3645.212158,3647.089600,3651.023438,0.051758,0.984619,0.203125,0.701904,0.518799,1.159668,33.333336,126.000000,1.000000
3645.927246,3647.268311,3651.291748,3649.682373,3640.652344,3645.033203,3647.000244,3650.397705,0.052490,0.986816,0.204346,0.732422,0.488281,1.190185,33.333336,127.000000,1.000000
3646.374268,3647.268311,3651.828125,3649.682373,3640.562988,3645.301514,3647.000244,3650.129395,0.053955,0.987549,0.200439,0.732422,0.488281,1.129150,33.333336,128.000000,1.000000
3646.731934,3647.268311,3651.738770,3650.308350,3641.010010,3645.480225,3647.000244,3650.487061,0.053955,0.986328,0.200439,0.610352,0.396728,1.190185,33.333336,129.000000,1.000000
3646.731934,3647.268311,3651.649414,3650.129395,3641.010010,3645.390869,3647.000244,3650.755371,0.052002,0.985840,0.200195,0.762939,0.549316,1.251221,33.333336,130.000000,1.000000
3646.553223,3646.821289,3651.649414,3649.861328,3640.741699,3645.480225,3647.000244,3650.487061,0.052490,0.986328,0.198730,0.732422,0.488281,1.129150,33.333336,131.000000,1.000000
3646.642578,3646.821289,3651.649414,3649.950684,3640.920410,3645.212158,3647.000244,3650.308350,0.051758,0.985596,0.201904,0.701904,0.427246,1.098633,33.333336,132.000000,1.000000
3646.553223,3647.000244,3652.096436,3649.861328,3641.188721,3645.390869,3647.000244,3649.950684,0.051270,0.984375,0.200439,0.701904,0.518799,1.037598,33.333336,133.000000,1.000000
3646.463867,3647.000244,3652.096436,3650.397705,3640.920410,3645.569580,3646.910889,3650.755371,0.052734,0.985107,0.201416,0.762939,0.396728,1.129150,33.333336,134.000000,1.000000
3646.106201,3647.000244,3652.185791,3650.487061,3641.010010,3645.301514,3646.821289,3650.755371,0.054932,0.984619,0.202393,0.793457,0.427246,1.129150,33.333336,135.000000,1.000000
3646.195557,3646.821289,3651.738770,3650.576416,3640.920410,3645.033203,3646.821289,3650.755371,0.053955,0.984863,0.203369,0.793457,0.488281,1.129150,33.333336,136.000000,1.000000
3646.284912,3647.178955,3651.381104,3650.397705,3641.010010,3645.390869,3647.089600,3650.665771,0.053223,0.985596,0.202393,0.793457,0.610352,1.220703,33.333336,137.000000,1.000000
3646.374268,3647.178955,3651.560059,3650.308350,3641.457031,3645.480225,3647.000244,3650.755371,0.054199,0.986328,0.201904,0.732422,0.518799,1.220703,33.333336,138.000000,1.000000
3646.106201,3647.536621,3651.560059,3649.950684,3641.278076,3645.390869,3646.821289,3650.576416,0.053711,0.986084,0.204102,0.732422,0.518799,1.037598,33.333336,139.000000,1.000000
3646.463867,3647.447266,3651.738770,3650.040039,3640.920410,3645.122559,3646.821289,3650.397705,0.054932,0.985840,0.202637,0.732422,0.640869,1.098633,33.333336,140.000000,1.000000
