EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-93.162079,-121.235870,-117.480774,-121.146461,-117.748993,-116.318481,-111.222282,-116.407890,0.552002,0.719727,0.448486,0.701904,0.488281,1.159668,60.000000,55.000000,1.000000
-93.072670,-120.788834,-117.212555,-120.610016,-117.480774,-115.960854,-110.775253,-116.050262,0.552246,0.718506,0.447998,0.671387,0.457764,1.098633,60.000000,56.000000,1.000000
-92.893852,-120.162987,-116.676109,-120.252388,-117.212555,-115.513824,-110.507027,-115.692635,0.555176,0.719971,0.450684,0.732422,0.488281,1.068115,60.000000,57.000000,1.000000
-92.715042,-119.447731,-116.318481,-119.984169,-116.586708,-115.335007,-110.328217,-115.335007,0.553467,0.720459,0.450195,0.671387,0.488281,1.129150,60.000000,58.000000,1.000000
-92.715042,-119.090103,-116.139671,-119.626541,-116.139671,-114.887970,-110.238808,-114.798569,0.552979,0.719727,0.449463,0.671387,0.488281,1.098633,60.000000,59.000000,1.000000
-92.715042,-118.911285,-115.692635,-119.358322,-115.871452,-114.351532,-109.881180,-114.709160,0.550537,0.717773,0.446045,0.671387,0.488281,1.129150,60.000000,60.000000,1.000000
-93.072670,-118.643066,-115.424416,-119.090103,-115.513824,-114.083305,-109.702370,-114.351532,0.552246,0.718262,0.445312,0.701904,0.518799,1.098633,60.000000,61.000000,1.000000
-92.715042,-117.927811,-115.156197,-118.643066,-115.335007,-113.725677,-109.702370,-113.904495,0.554199,0.721191,0.448975,0.762939,0.488281,1.037598,60.000000,62.000000,1.000000
-92.268005,-117.838402,-114.977379,-118.196030,-115.066788,-113.636276,-109.165924,-113.725677,0.554443,0.720459,0.450439,0.732422,0.579834,1.129150,60.000000,63.000000,1.000000
-92.268005,-117.838402,-114.619751,-117.838402,-114.798569,-113.636276,-109.165924,-113.457458,0.552246,0.720703,0.453369,0.732422,0.640869,1.159668,60.000000,64.000000,1.000000
-92.178596,-117.570183,-114.351532,-117.570183,-114.262123,-113.189240,-108.897705,-113.278648,0.554688,0.719482,0.450439,0.732422,0.549316,1.098633,60.000000,65.000000,1.000000
-92.268005,-117.123146,-114.083305,-117.391365,-114.083305,-112.563393,-108.718887,-113.010422,0.554199,0.720215,0.449463,0.701904,0.427246,1.068115,60.000000,66.000000,1.000000
-92.268005,-116.944336,-113.725677,-117.123146,-113.904495,-112.563393,-108.718887,-112.652794,0.554443,0.720703,0.449951,0.762939,0.488281,1.098633,60.000000,67.000000,1.000000
-91.910378,-116.676109,-113.725677,-116.765518,-113.636276,-112.384575,-108.629486,-112.563393,0.554443,0.720459,0.449951,0.701904,0.518799,1.159668,60.000000,68.000000,1.000000
-91.463341,-116.318481,-113.636276,-116.676109,-113.457458,-112.384575,-108.629486,-112.384575,0.556396,0.717285,0.448242,0.762939,0.518799,1.129150,60.000000,69.000000,1.000000
-91.731567,-116.318481,-113.368050,-116.139671,-113.189240,-112.116356,-108.540077,-111.937538,0.555176,0.717285,0.452637,0.701904,0.427246,1.190185,60.000000,70.000000,1.000000
-91.731567,-116.139671,-112.831612,-116.318481,-113.010422,-111.848137,-108.361259,-111.848137,0.558350,0.717041,0.454834,0.640869,0.518799,1.129150,60.000000,71.000000,1.000000
-91.463341,-115.960854,-112.742203,-116.318481,-112.921021,-111.579910,-108.361259,-111.669319,0.557373,0.716797,0.453125,0.701904,0.457764,1.190185,60.000000,72.000000,1.000000
-91.373932,-115.782043,-112.831612,-116.050262,-112.742203,-111.401100,-108.271858,-111.490509,0.555908,0.717041,0.450928,0.823975,0.518799,1.068115,60.000000,73.000000,1.000000
-91.373932,-115.513824,-112.652794,-115.871452,-112.384575,-111.222282,-107.824821,-111.490509,0.557617,0.717529,0.452637,0.823975,0.549316,1.037598,60.000000,74.000000,1.000000
-91.373932,-115.513824,-112.205765,-115.692635,-112.205765,-111.222282,-107.824821,-111.132881,0.556641,0.715820,0.450928,0.762939,0.488281,0.915527,60.000000,75.000000,1.000000
-91.552750,-115.513824,-112.295166,-115.603226,-112.205765,-110.954063,-107.824821,-110.954063,0.553223,0.714355,0.449463,0.762939,0.457764,0.976562,60.000000,76.000000,1.000000
-91.284531,-115.424416,-112.295166,-115.513824,-112.295166,-110.775253,-107.735413,-110.864655,0.553711,0.715088,0.452148,0.701904,0.549316,1.068115,60.000000,77.000000,1.000000
-91.284531,-115.066788,-112.116356,-115.245598,-112.116356,-110.685844,-107.824821,-110.954063,0.555176,0.718018,0.452637,0.762939,0.518799,1.190185,60.000000,78.000000,1.000000
-91.284531,-115.066788,-111.669319,-115.066788,-111.758728,-110.596436,-107.556602,-110.775253,0.553955,0.716797,0.453369,0.762939,0.488281,1.159668,60.000000,79.000000,1.000000
-91.284531,-114.887970,-111.669319,-115.066788,-111.579910,-110.328217,-107.467194,-110.596436,0.555420,0.715820,0.453857,0.854492,0.457764,1.159668,60.000000,80.000000,1.000000
-91.195122,-114.709160,-111.669319,-115.066788,-111.758728,-110.328217,-107.198975,-110.417625,0.556152,0.718750,0.449707,0.793457,0.427246,1.159668,60.000000,81.000000,1.000000
-91.195122,-114.530342,-111.490509,-114.619751,-111.579910,-110.149399,-107.288376,-110.149399,0.555908,0.718506,0.452881,0.854492,0.305176,1.159668,60.000000,82.000000,1.000000
-91.105713,-114.709160,-111.579910,-114.619751,-111.401100,-110.149399,-107.198975,-110.149399,0.552734,0.720703,0.450439,0.701904,0.366211,1.159668,60.000000,83.000000,1.000000
-91.105713,-114.530342,-111.401100,-114.351532,-111.043472,-110.149399,-107.020157,-110.149399,0.553467,0.717285,0.450684,0.671387,0.457764,1.159668,60.000000,84.000000,1.000000
-91.105713,-114.262123,-111.043472,-114.351532,-111.043472,-110.149399,-106.930748,-110.328217,0.553223,0.717041,0.451416,0.640869,0.488281,1.098633,60.000000,85.000000,1.000000
-90.926903,-114.351532,-110.954063,-114.351532,-111.043472,-110.149399,-106.930748,-110.149399,0.552246,0.717529,0.451172,0.671387,0.488281,0.976562,60.000000,86.000000,1.000000
