EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
3627.420166,3628.939941,3635.466797,3634.393799,3620.088623,3626.704834,3626.883545,3633.768066,0.571533,0.703369,0.454590,0.701904,0.518799,1.220703,40.000000,41.000000,1.000000
3628.492920,3629.833984,3636.539551,3634.930176,3621.340332,3627.509521,3628.314209,3634.304443,0.572266,0.702881,0.456787,0.671387,0.488281,1.068115,40.000000,42.000000,1.000000
3629.476318,3630.906982,3637.254883,3635.824219,3622.502686,3628.492920,3629.297607,3635.198486,0.570557,0.700928,0.454590,0.701904,0.488281,1.037598,40.000000,43.000000,1.000000
3630.281006,3631.801025,3637.880615,3636.450195,3623.307373,3629.118896,3630.638672,3636.271484,0.570068,0.703369,0.454590,0.732422,0.457764,1.007080,40.000000,44.000000,1.000000
3631.175049,3632.516357,3638.595947,3637.254883,3623.754395,3630.191650,3631.175049,3636.360840,0.571045,0.702881,0.452637,0.610352,0.396728,1.129150,40.000000,45.000000,1.000000
3631.622314,3633.052734,3639.221680,3637.612549,3624.469727,3630.638672,3631.532715,3637.165527,0.570068,0.701904,0.453613,0.640869,0.396728,1.098633,40.000000,46.000000,1.000000
3632.426758,3634.036133,3639.847656,3638.595947,3625.721436,3631.801025,3632.516357,3638.059570,0.572510,0.701416,0.452637,0.610352,0.366211,1.068115,40.000000,47.000000,1.000000
3633.946777,3635.109131,3640.384033,3639.489990,3627.062500,3632.605713,3633.410400,3638.506592,0.571289,0.701416,0.455078,0.640869,0.488281,1.007080,40.000000,48.000000,1.000000
3634.393799,3635.556152,3641.188721,3640.026367,3627.241211,3632.874023,3634.036133,3638.864258,0.573730,0.701904,0.454590,0.701904,0.518799,1.037598,40.000000,49.000000,1.000000
3635.109131,3635.824219,3641.367676,3640.384033,3627.867188,3633.499756,3634.304443,3639.579346,0.572754,0.702148,0.455322,0.579834,0.396728,1.068115,40.000000,50.000000,1.000000
3635.645508,3636.986572,3642.261719,3640.473389,3628.761230,3633.857422,3635.198486,3639.847656,0.570801,0.703857,0.455322,0.610352,0.366211,1.129150,40.000000,51.000000,1.000000
3636.092529,3637.433594,3642.619385,3640.920410,3629.655273,3634.662109,3635.645508,3640.741699,0.571289,0.704346,0.454834,0.610352,0.457764,1.129150,40.000000,52.000000,1.000000
3636.360840,3637.880615,3643.245117,3641.367676,3630.102295,3635.556152,3636.718506,3641.635742,0.572510,0.703125,0.452148,0.610352,0.549316,1.159668,40.000000,53.000000,1.000000
3636.539551,3637.791260,3643.245117,3641.904053,3630.281006,3635.466797,3637.344238,3642.082764,0.571045,0.703125,0.451172,0.549316,0.488281,1.190185,40.000000,54.000000,1.000000
3637.165527,3638.327637,3643.870850,3642.529785,3630.906982,3636.271484,3637.880615,3642.887451,0.571045,0.703125,0.454590,0.671387,0.427246,1.129150,40.000000,55.000000,1.000000
3637.791260,3639.042969,3644.049805,3642.708740,3631.354004,3636.718506,3638.327637,3642.798096,0.571045,0.703369,0.454590,0.701904,0.457764,1.098633,40.000000,56.000000,1.000000
3637.880615,3639.311279,3644.407471,3642.798096,3631.979736,3636.986572,3638.238281,3642.798096,0.569824,0.702637,0.456055,0.640869,0.427246,1.068115,40.000000,57.000000,1.000000
3638.595947,3639.579346,3644.943848,3643.245117,3632.605713,3637.433594,3639.132324,3643.423828,0.569580,0.701416,0.455811,0.640869,0.366211,1.037598,40.000000,58.000000,1.000000
3639.311279,3640.026367,3645.301514,3644.139160,3632.874023,3637.612549,3639.400635,3643.781494,0.572998,0.702393,0.452881,0.640869,0.488281,1.129150,40.000000,59.000000,1.000000
2394.676514,2395.302490,2400.041016,2399.325684,2387.434570,2392.888428,2394.140137,2398.699951,0.573242,0.702637,0.456787,0.640869,0.488281,1.159668,40.000000,60.000000,1.000000
-2593.160156,-2593.607178,-2589.047363,-2589.673340,-2602.458496,-2596.110596,-2595.931641,-2589.941406,0.573242,0.703125,0.452148,0.671387,0.457764,1.098633,40.000000,61.000000,1.000000
-3841.907471,-3842.622803,-3838.331055,-3838.510010,-3852.189209,-3844.857910,-3845.036621,-3839.672363,0.572021,0.701904,0.452881,0.640869,0.427246,1.007080,40.000000,62.000000,1.000000
-3841.907471,-3842.086182,-3838.062988,-3838.152344,-3851.563477,-3844.410889,-3844.678955,-3839.314697,0.570068,0.704102,0.456299,0.640869,0.366211,1.037598,40.000000,63.000000,1.000000
-3841.102783,-3841.728516,-3837.705322,-3838.152344,-3851.026855,-3844.142578,-3844.500244,-3838.867676,0.572510,0.705078,0.453369,0.549316,0.457764,1.068115,40.000000,64.000000,1.000000
-3840.655762,-3841.460449,-3837.168945,-3838.152344,-3850.490479,-3843.784912,-3843.963867,-3838.420654,0.574219,0.703613,0.453369,0.671387,0.457764,1.129150,40.000000,65.000000,1.000000
-3840.387451,-3841.549805,-3837.079346,-3837.884033,-3850.401123,-3843.963867,-3843.784912,-3837.973633,0.573242,0.703613,0.456055,0.610352,0.518799,1.098633,40.000000,66.000000,1.000000
-3840.834473,-3841.281494,-3836.989990,-3837.705322,-3850.222168,-3843.516846,-3843.784912,-3838.152344,0.571777,0.704346,0.454834,0.671387,0.427246,1.098633,40.000000,67.000000,1.000000
-3840.387451,-3841.102783,-3836.811279,-3837.526367,-3849.864746,-3843.069824,-3843.337891,-3837.973633,0.571045,0.703125,0.455811,0.610352,0.396728,1.190185,40.000000,68.000000,1.000000
-3840.476807,-3840.745117,-3836.274902,-3836.989990,-3849.328125,-3843.248535,-3843.337891,-3837.884033,0.571777,0.702881,0.456787,0.610352,0.518799,1.190185,40.000000,69.000000,1.000000
-3840.298096,-3840.298096,-3836.542969,-3837.079346,-3849.507080,-3843.069824,-3842.801514,-3837.794678,0.572266,0.704590,0.455078,0.610352,0.488281,1.129150,40.000000,70.000000,1.000000
-3839.940430,-3840.387451,-3836.542969,-3836.900635,-3849.149414,-3842.801514,-3842.622803,-3837.437012,0.572510,0.702637,0.456543,0.640869,0.457764,1.220703,40.000000,71.000000,1.000000
-3839.940430,-3840.476807,-3836.095947,-3837.079346,-3848.791748,-3842.354492,-3841.996826,-3837.347656,0.572510,0.702881,0.457520,0.610352,0.488281,1.190185,40.000000,72.000000,1.000000
-3839.672363,-3840.029785,-3835.648926,-3836.721924,-3849.149414,-3842.354492,-3842.443848,-3837.079346,0.571045,0.704102,0.454834,0.640869,0.579834,1.190185,40.000000,73.000000,1.000000
-3839.046387,-3839.761719,-3835.380615,-3836.185303,-3848.613037,-3842.443848,-3842.622803,-3836.811279,0.572021,0.702881,0.455078,0.762939,0.488281,1.007080,40.000000,74.000000,1.000000
-3838.688721,-3839.761719,-3835.648926,-3836.274902,-3848.255371,-3842.086182,-3842.265137,-3837.079346,0.571045,0.702148,0.454102,0.610352,0.457764,1.068115,40.000000,75.000000,1.000000
-3838.867676,-3839.672363,-3835.201904,-3836.095947,-3848.166016,-3841.728516,-3841.728516,-3836.721924,0.571533,0.702637,0.455322,0.671387,0.518799,1.190185,40.000000,76.000000,1.000000
-3838.599365,-3839.225098,-3835.112549,-3835.648926,-3847.897705,-3841.460449,-3841.281494,-3836.364258,0.572510,0.703125,0.454590,0.579834,0.549316,1.098633,40.000000,77.000000,1.000000
-3838.778076,-3839.135742,-3835.291260,-3835.917236,-3847.987061,-3841.549805,-3841.549805,-3836.900635,0.573242,0.701660,0.454834,0.671387,0.457764,1.129150,40.000000,78.000000,1.000000
-3838.778076,-3839.046387,-3835.023193,-3836.185303,-3847.718994,-3841.281494,-3841.281494,-3836.542969,0.572754,0.702393,0.453369,0.762939,0.488281,1.159668,40.000000,79.000000,1.000000
-3838.599365,-3839.135742,-3834.933594,-3836.006592,-3847.629395,-3841.102783,-3841.102783,-3836.632324,0.573486,0.703613,0.452637,0.732422,0.396728,1.159668,40.000000,80.000000,1.000000
-3838.241699,-3839.225098,-3834.576172,-3835.201904,-3847.271729,-3840.834473,-3841.102783,-3836.095947,0.572998,0.702393,0.455078,0.701904,0.457764,1.098633,40.000000,81.000000,1.000000
-3838.152344,-3839.046387,-3834.844238,-3835.291260,-3847.182373,-3841.013428,-3841.371094,-3836.006592,0.573730,0.703613,0.456787,0.762939,0.396728,1.129150,40.000000,82.000000,1.000000
-3838.331055,-3838.599365,-3834.844238,-3835.291260,-3847.361328,-3840.655762,-3841.460449,-3835.917236,0.572021,0.702393,0.455322,0.671387,0.518799,1.098633,40.000000,83.000000,1.000000
