frame,duck_id,x_world,y_world
501,0,2.5525,1.8563
501,1,3.1415,2.5687
501,2,2.3031,1.5000
501,3,2.9239,2.2062
501,4,2.7011,2.4250
501,5,2.9133,2.8188
502,0,2.5578,1.8437
502,1,2.2818,1.4625
502,2,3.1574,2.5562
502,3,2.7011,2.3812
502,4,2.9133,2.1688
502,5,2.3084,1.4750
502,6,2.9346,2.7875
503,0,2.5737,1.8125
503,1,3.1787,2.5187
503,2,2.3137,1.4312
503,3,2.7223,2.3438
503,4,2.9346,2.1500
503,5,2.9558,2.7625
504,0,2.5896,1.7812
504,1,2.2978,1.4062
504,2,2.7170,2.3000
504,3,2.9452,2.1125
504,4,3.2052,2.5187
504,5,2.9133,2.1188
504,6,2.9770,2.7437
505,0,2.5896,1.7500
505,1,2.2925,1.3750
505,2,2.9346,2.0875
505,3,3.2211,2.4938
505,4,2.7223,2.2750
505,5,2.9929,2.7313
505,6,2.7276,2.3063
506,0,2.7170,2.2500
506,1,2.5843,1.7375
506,2,3.2370,2.4875
506,3,2.2925,1.3500
506,4,2.9346,2.0875
506,5,2.9346,2.4375
506,6,3.2317,2.5063
506,7,2.9080,2.0688
506,8,3.0142,2.7250
507,0,2.5790,1.7188
507,1,3.2370,2.4750
507,2,2.2871,1.3188
507,3,2.7117,2.2125
507,4,2.9239,2.0688
507,5,2.9239,2.4250
507,6,2.7117,2.2313
507,7,3.0142,2.7125
508,0,2.5684,1.7062
508,1,3.2370,2.4688
508,2,2.6851,2.1625
508,3,2.2765,1.3125
508,4,2.9027,2.0562
508,5,2.9133,2.4125
508,6,2.7011,2.1875
508,7,3.0248,2.7125
508,8,2.9346,2.0688
509,0,3.2423,2.4625
509,1,2.5578,1.7000
509,2,2.2500,1.2812
509,3,2.6692,2.1500
509,4,2.6904,2.1688
509,5,2.8921,2.0438
509,6,2.8815,2.4000
509,7,3.0195,2.7062
510,0,2.5472,1.6688
510,1,3.2423,2.4625
510,2,2.6639,2.1250
510,3,2.2235,1.2500
510,4,2.8709,2.3812
510,5,2.8815,2.0125
510,6,3.0088,2.6875
510,7,2.6745,2.1437
511,0,2.5259,1.6437
511,1,2.6374,2.0875
511,2,3.2317,2.4375
511,3,2.8550,2.3500
511,4,2.2182,1.2375
511,5,3.0195,2.6750
511,6,2.8390,1.9937
512,0,2.5100,1.6312
512,1,3.2317,2.4312
512,2,2.6268,2.0750
512,3,2.8284,1.9625
512,4,2.2075,1.2188
512,5,3.0195,2.6750
512,6,2.8284,2.3125
513,0,2.5047,1.6250
513,1,2.6162,2.0562
513,2,2.8178,2.2812
513,3,3.2370,2.4375
513,4,3.0248,2.6750
513,5,2.1969,1.2188
513,6,2.7966,1.9500
513,7,2.6108,2.0625
514,0,2.4941,1.6125
514,1,3.2476,2.4438
514,2,3.0248,2.6813
514,3,2.6055,2.0500
514,4,2.7754,1.9188
514,5,2.1916,1.2188
514,6,2.8072,2.2625
515,0,2.4835,1.6125
515,1,3.2529,2.4625
515,2,2.6002,2.0250
515,3,3.0354,2.7000
515,4,2.2022,1.2188
515,5,2.7700,1.9125
515,6,2.7807,2.2500
515,7,2.2129,1.2375
516,0,2.4676,1.6062
516,1,3.2529,2.4875
516,2,2.2075,1.2312
516,3,3.0407,2.7188
516,4,2.7594,2.2188
516,5,2.5843,2.0000
516,6,2.7594,1.9313
517,0,2.4570,1.6062
517,1,3.2583,2.4938
517,2,2.2129,1.2500
517,3,3.0407,2.7313
517,4,2.7488,2.2062
518,0,2.4463,1.6250
518,1,3.2689,2.5187
518,2,3.0513,2.7562
518,3,2.2182,1.2750
518,4,2.7329,2.2062
519,0,2.4463,1.6375
519,1,3.2742,2.5500
519,2,3.0672,2.7938
519,3,2.2129,1.3000
520,0,2.4357,1.6562
520,1,2.2075,1.3188
520,2,3.2795,2.6000
520,3,3.0725,2.8375
521,0,2.4198,1.7125
521,1,2.2022,1.3813
521,2,3.2795,2.6688
521,3,3.0725,2.8937
522,0,2.4092,1.7438
522,1,3.2689,2.7125
522,2,2.1969,1.4187
522,3,3.0619,2.9188
523,0,2.1810,1.4688
523,1,2.4039,1.7812
523,2,3.2636,2.7687
523,3,3.0566,2.9375
524,0,2.1757,1.5063
524,1,2.3880,1.8312
524,2,3.2689,2.8188
525,0,2.3827,1.8500
525,1,2.1757,1.5375
525,2,3.2689,2.8562
526,0,2.1757,1.5500
526,1,3.2848,2.8875
526,2,2.3774,1.8687
527,0,2.1916,1.5688
527,1,2.3827,1.8937
527,2,3.3007,2.9062
528,0,2.1916,1.5750
528,1,3.3007,2.9125
528,2,2.3986,1.8875
529,0,2.2022,1.5938
529,1,2.4145,1.9000
529,2,2.3774,1.8875
529,3,3.3166,2.9250
530,0,2.2235,1.6000
530,1,3.3272,2.9375
531,0,2.2288,1.5938
532,0,2.2394,1.5750
533,0,2.2447,1.5563
533,1,3.3166,2.9250
534,0,2.2500,1.5000
535,0,2.2606,1.4437
536,0,2.2765,1.4250
537,0,2.2765,1.3688
538,0,2.2818,1.3188
538,1,3.2264,2.7313
538,2,3.1946,2.7750
539,0,2.2765,1.3062
539,1,3.2105,2.7125
542,0,2.4623,1.6375
542,1,3.1680,2.5438
542,2,3.1362,2.5625
543,0,3.0884,2.5187
543,1,3.2529,2.4688
544,0,3.0778,2.4438
545,0,3.0513,2.4000
546,0,3.0248,2.3375
547,0,2.9982,2.2875
547,1,2.4251,1.4375
548,0,2.9717,2.2375
548,1,3.2370,2.3250
549,0,2.9399,2.1750
549,1,3.2317,2.2938
550,0,2.9239,2.1125
550,1,3.2264,2.2812
551,0,2.8974,2.0438
551,1,3.2264,2.2437
551,2,3.2052,2.2437
552,0,2.8709,1.9625
552,1,3.2158,2.2250
552,2,3.2052,2.2188
553,0,2.8443,1.8875
553,1,3.2158,2.2062
554,0,2.8072,1.8187
554,1,3.1999,2.1812
555,0,2.7647,1.7375
555,1,3.1946,2.1562
556,0,2.7276,1.6812
556,1,3.1787,2.1437
557,0,2.7064,1.6000
557,1,3.1787,2.1250
557,2,3.1309,2.1250
558,0,2.6798,1.5438
558,1,3.1309,2.1125
559,0,3.1150,2.1000
559,1,3.1468,2.1125
559,2,2.6427,1.4875
560,0,3.1362,2.0875
561,0,3.1097,2.0750
561,1,3.1044,2.0750
562,0,3.0991,2.0562
562,1,3.0725,2.0562
563,0,3.0884,2.0375
564,0,3.0725,2.0375
565,0,3.0566,2.0375
566,0,3.0195,2.0125
567,0,3.0088,2.0062
568,0,2.9982,1.9875
569,0,2.9929,1.9750
570,0,2.9982,1.9438
571,0,3.0142,1.9375
572,0,3.0142,1.9313
573,0,2.9982,1.9125
574,0,3.0088,1.9250
575,0,3.0195,1.9063
575,1,2.7647,1.0312
575,2,2.7754,1.7375
576,0,3.0301,1.8937
576,1,2.7913,1.0250
577,0,3.0407,1.8875
577,1,2.7966,0.9938
577,2,2.8125,1.7812
577,3,2.7064,1.5875
578,0,2.8443,0.9812
578,1,3.0513,1.9000
579,0,2.8656,0.9750
579,1,2.7170,1.3000
579,2,2.7435,1.6125
580,0,2.8921,0.9562
580,1,2.7594,1.6187
580,2,2.7276,1.3250
580,3,2.9558,1.2812
581,0,2.9186,0.9375
581,1,2.9770,1.2938
581,2,2.7329,1.3500
581,3,2.7754,1.6312
581,4,3.0566,1.9188
582,0,2.9346,0.9375
582,1,2.9823,1.2875
582,2,2.7966,1.6375
582,3,2.7329,1.3813
583,0,2.9611,0.9313
583,1,2.9346,0.9188
583,2,3.0088,1.3250
584,0,2.9664,0.9125
584,1,3.0195,1.3375
584,2,2.9982,1.3125
584,3,2.7329,1.3062
585,0,2.9770,0.9188
585,1,3.0248,1.3500
585,2,2.7541,1.3250
585,3,3.0195,1.9375
586,0,2.9876,0.9125
586,1,2.7541,1.3188
586,2,3.0248,1.3625
587,0,2.9982,0.9188
587,1,3.0354,1.3750
587,2,2.7807,1.6187
587,3,2.7700,1.3000
588,0,3.0301,0.9500
588,1,2.7966,1.2625
588,2,3.0566,1.4125
589,0,3.0248,0.9625
589,1,3.0513,1.4125
589,2,2.7966,1.2688
589,3,3.0566,1.4312
590,0,3.0248,0.9812
590,1,3.0513,1.4375
590,2,2.7860,1.2750
590,3,3.0142,2.0250
591,0,3.0301,0.9875
591,1,2.7860,1.2812
591,2,3.0407,1.4375
591,3,2.8231,1.7812
592,0,3.0301,1.0000
592,1,2.7860,1.2812
592,2,3.0407,1.4437
593,0,3.0301,0.9938
593,1,2.7913,1.2812
593,2,3.0407,1.4688
593,3,2.8496,1.7937
593,4,2.8443,1.5625
593,5,3.0354,2.0625
594,0,3.0354,1.0063
594,1,2.8019,1.2875
594,2,3.0354,1.4625
594,3,2.8550,1.5563
595,0,3.0354,1.0000
595,1,2.8019,1.2688
595,2,3.0354,1.4688
595,3,2.8550,1.8500
595,4,2.8550,1.5563
596,0,3.0354,1.0063
596,1,2.7966,1.2750
596,2,2.8550,1.8687
596,3,3.0301,1.4625
597,0,3.0407,1.0125
597,1,2.7913,1.2625
597,2,2.8656,1.9250
597,3,3.0301,1.4437
598,0,3.0354,1.0125
598,1,3.0301,1.4437
598,2,2.7807,1.2500
598,3,2.8656,1.9375
599,0,3.0354,1.0125
599,1,2.7860,1.2625
599,2,3.0248,1.4375
599,3,2.8868,1.9563
599,4,2.9186,1.9750
600,0,3.0301,1.0063
600,1,2.7754,1.2500
600,2,3.0195,1.4375
601,0,3.0301,1.0125
601,1,2.7700,1.2688
601,2,3.0301,1.4625
602,0,3.0301,1.0312
602,1,2.7754,1.2812
602,2,3.0301,1.4875
603,0,3.0301,1.0375
603,1,2.7754,1.2812
603,2,3.0354,1.5063
604,0,3.0195,1.0312
604,1,2.7700,1.2938
604,2,3.0301,1.5438
605,0,3.0142,1.0500
605,1,3.0195,1.5625
605,2,2.7594,1.3062
605,3,2.9505,2.1000
606,0,3.0142,1.0750
606,1,2.7488,1.3125
606,2,3.0142,1.5750
606,3,2.9770,1.5688
607,0,2.9982,1.0813
607,1,2.7435,1.3312
607,2,2.9399,1.5813
608,0,2.9929,1.1063
608,1,2.7329,1.3438
608,2,2.9717,1.6125
609,0,2.9770,1.1313
609,1,2.7276,1.3625
609,2,2.9611,1.6312
609,3,2.9239,2.1313
610,0,2.9770,1.1437
610,1,2.7223,1.3875
610,2,2.9558,1.6437
611,0,2.9717,1.1562
611,1,2.7064,1.3875
611,2,2.9292,1.6500
612,0,2.9611,1.1750
612,1,2.7223,1.4312
612,2,2.9346,1.6750
613,0,2.9717,1.2000
613,1,2.7170,1.4312
613,2,2.9186,1.6938
613,3,2.8868,2.1937
614,0,2.9664,1.2125
614,1,2.7117,1.4437
614,2,2.8974,1.6938
614,3,2.8815,2.2062
615,0,2.9558,1.2188
615,1,2.7064,1.4500
615,2,2.8868,1.7062
616,0,2.9611,1.2500
616,1,2.7011,1.4563
616,2,2.9399,1.2312
616,3,2.8921,1.7250
617,0,2.9664,1.2562
617,1,2.9399,1.2437
617,2,2.7064,1.4625
617,3,2.9027,1.7375
618,0,2.9664,1.2688
618,1,2.7170,1.4625
618,2,2.7329,1.4813
618,3,2.9080,1.7375
619,0,2.9611,1.2750
619,1,2.7329,1.4813
619,2,2.8974,1.7688
620,0,2.9664,1.2875
620,1,2.7329,1.4875
621,0,2.9664,1.2875
621,1,2.7117,1.4875
621,2,2.8921,1.7937
622,0,2.9664,1.2812
622,1,2.7117,1.4937
622,2,2.8868,1.7937
623,0,2.9770,1.2812
623,1,2.7117,1.4813
624,0,2.9770,1.2812
624,1,2.7117,1.4813
625,0,2.9770,1.2750
625,1,2.7223,1.4875
626,0,2.9770,1.2750
626,1,2.7276,1.4937
627,0,2.9770,1.2812
627,1,2.7329,1.5000
628,0,2.9823,1.2812
628,1,2.7488,1.5125
629,0,2.9823,1.2812
629,1,2.7594,1.5063
630,0,2.9929,1.2812
631,0,3.0035,1.2875
631,1,2.7807,1.4813
631,2,2.8709,1.7750
632,0,3.0142,1.2938
632,1,2.8762,1.7812
632,2,2.8019,1.4750
633,0,3.0248,1.2875
633,1,2.8125,1.4563
634,0,2.8125,1.4563
634,1,3.0301,1.2938
634,2,2.8868,1.7750
635,0,3.0407,1.3062
635,1,2.8443,1.4563
636,0,2.8656,1.4500
636,1,3.0460,1.3062
636,2,2.9080,1.8062
637,0,3.0778,1.3125
637,1,2.8974,1.4500
638,0,3.0991,1.3375
638,1,2.9186,1.4563
639,0,3.1097,1.3250
639,1,2.9452,1.4563
639,2,3.1203,1.3375
640,0,3.1415,1.3250
640,1,2.9717,1.4625
641,0,3.1627,1.3375
641,1,2.9876,1.4750
642,0,3.1946,1.3438
642,1,3.0195,1.4813
642,2,3.0088,1.7688
643,0,3.2052,1.3562
643,1,3.0301,1.7625
643,2,3.0407,1.4875
643,3,3.0248,1.9750
644,0,3.2317,1.3625
644,1,3.0672,1.4937
644,2,3.0460,1.7625
644,3,3.0513,1.9875
645,0,3.2583,1.3625
645,1,3.0672,1.7625
645,2,3.0884,1.5063
645,3,3.0725,1.9937
646,0,3.2689,1.3562
646,1,3.0884,1.5250
646,2,3.0884,1.7688
646,3,3.0725,2.0000
647,0,3.3060,1.3500
647,1,3.0884,2.0125
647,2,3.0991,1.7625
647,3,3.1203,1.5375
647,4,3.2476,2.2313
648,0,3.3166,1.3438
648,1,3.1203,1.7625
648,2,3.1362,1.5438
648,3,3.1044,2.0187
648,4,3.2689,2.2375
649,0,3.3219,1.3375
649,1,3.1150,2.0250
649,2,3.1362,1.7688
649,3,3.1468,1.5438
649,4,3.2795,2.2437
650,0,3.3379,1.3312
650,1,3.1203,2.0250
650,2,3.1468,1.7625
650,3,3.1521,1.5438
651,0,3.3591,1.3312
651,1,3.1521,1.7563
651,2,3.1203,2.0312
651,3,3.1733,1.5438
651,4,3.3007,2.2250
652,0,3.3697,1.3375
652,1,3.1574,1.7500
652,2,3.3113,2.1937
652,3,3.1946,1.5438
652,4,3.1203,2.0312
653,0,3.3856,1.3375
653,1,3.1627,1.7438
653,2,3.3166,2.1750
653,3,3.1946,1.5438
653,4,3.1203,2.0312
654,0,3.4068,1.3312
654,1,3.3166,2.1625
655,0,3.4228,1.3250
655,1,3.3272,2.1437
656,0,3.4387,1.3125
656,1,3.3538,2.1125
656,2,3.1256,2.0312
657,0,3.4652,1.3188
657,1,3.3591,2.0875
658,0,3.4758,1.3312
658,1,3.3697,2.0812
658,2,3.2052,1.7500
659,0,3.4917,1.3375
659,1,3.3750,2.0750
659,2,3.2052,1.7625
659,3,3.2211,1.5750
660,0,3.5024,1.3500
660,1,3.3644,2.0688
660,2,3.2105,1.7750
660,3,3.2264,1.5688
661,0,3.5077,1.3625
661,1,3.3644,2.0688
661,2,3.2264,1.5875
661,3,3.2158,1.7937
662,0,3.5130,1.3750
662,1,3.3591,2.0688
662,2,3.2105,1.7937
662,3,3.2264,1.6000
663,0,3.5236,1.3813
663,1,3.3538,2.0688
663,2,3.1309,2.0812
664,0,3.5289,1.3875
664,1,3.3538,2.0688
664,2,3.2317,1.6250
664,3,3.2052,1.7937
665,0,3.5236,1.4062
665,1,3.3591,2.0750
665,2,3.1150,2.0938
666,0,3.5236,1.4062
666,1,3.3591,2.0750
666,2,3.1097,2.0875
667,0,3.5395,1.4125
667,1,3.1044,2.0812
667,2,3.3591,2.0688
667,3,3.1999,1.7000
668,0,3.5395,1.4125
668,1,3.0938,2.0812
668,2,3.3538,2.0688
668,3,3.1946,1.6938
669,0,3.5342,1.4125
669,1,3.3325,2.0625
669,2,3.0725,2.0625
669,3,3.1893,1.6938
669,4,3.1733,1.7250
670,0,3.5236,1.4125
670,1,3.3219,2.0500
670,2,3.1787,1.7000
670,3,3.0513,2.0688
670,4,3.1733,1.7188
671,0,3.5130,1.4187
671,1,3.3060,2.0438
671,2,3.0088,2.0500
671,3,3.1521,1.7250
672,0,3.4971,1.4250
672,1,3.2901,2.0375
672,2,3.1203,1.7250
672,3,2.9876,2.0438
673,0,3.2689,2.0125
673,1,3.4917,1.4312
673,2,3.0991,1.7313
674,0,3.4546,1.4375
674,1,3.0778,1.7438
674,2,3.2423,1.9937
674,3,3.2370,2.0000
674,4,2.9346,2.0375
675,0,3.0301,1.7313
675,1,3.2158,1.9812
675,2,3.4334,1.4375
675,3,2.8921,2.0375
676,0,3.1787,1.9688
676,1,3.4121,1.4312
676,2,3.0035,1.7375
676,3,2.8815,2.0500
677,0,3.4015,1.4250
677,1,3.1521,1.9563
677,2,2.9611,1.7500
678,0,3.3803,1.4125
678,1,3.1203,1.9500
678,2,2.9346,1.7625
679,0,3.3485,1.3875
679,1,3.0991,1.9188
679,2,2.8921,1.7500
680,0,3.0991,1.9063
680,1,2.8709,1.7375
680,2,3.3325,1.3813
681,0,3.0672,1.9000
681,1,2.8443,1.7500
681,2,3.3113,1.3750
681,3,2.6639,1.9500
682,0,3.0566,1.8750
682,1,3.3007,1.3688
682,2,2.8072,1.7375
682,3,2.6215,1.9125
683,0,3.2954,1.3562
683,1,3.0354,1.8437
683,2,2.7913,1.7313
683,3,2.6162,1.9125
684,0,3.2901,1.3375
684,1,3.0248,1.8250
684,2,2.7700,1.7250
685,0,3.2795,1.3250
685,1,3.0035,1.8000
685,2,2.7435,1.7062
685,3,2.5737,1.8937
686,0,2.9982,1.7563
686,1,3.2689,1.3188
686,2,2.7223,1.6938
686,3,2.5472,1.8687
687,0,3.2742,1.3000
687,1,2.9929,1.7313
687,2,2.9929,1.7250
688,0,3.2742,1.2938
688,1,2.9982,1.7000
688,2,2.6851,1.6688
688,3,2.5153,1.8312
689,0,3.2795,1.2812
689,1,2.9982,1.6875
689,2,2.6745,1.6625
690,0,3.2901,1.2500
690,1,2.9876,1.6688
690,2,2.4623,1.7812
691,0,3.0035,1.6500
691,1,3.2901,1.2437
692,0,3.0088,1.6312
692,1,3.2848,1.2375
692,2,2.4623,1.7688
693,0,3.2954,1.2312
693,1,3.0088,1.6125
693,2,2.4517,1.7625
694,0,3.3007,1.2375
694,1,3.0195,1.5813
695,0,3.2901,1.2312
695,1,3.0195,1.5625
696,0,3.2901,1.2375
696,1,3.0195,1.5375
696,2,2.3986,1.7438
696,3,2.3827,1.7375
697,0,3.2901,1.2312
697,1,3.0142,1.5375
697,2,2.3827,1.7500
698,0,3.2954,1.2125
698,1,3.0142,1.5375
698,2,2.3508,1.7563
699,0,3.2901,1.2125
699,1,2.3349,1.7563
699,2,3.0407,1.5313
700,0,3.2795,1.2125
700,1,2.3190,1.7438
700,2,3.0354,1.5313
701,0,3.2795,1.2250
701,1,2.2925,1.7500
701,2,3.0195,1.5313
702,0,2.2659,1.7500
702,1,3.2689,1.2250
702,2,3.0142,1.5375
703,0,3.2742,1.2312
703,1,2.2447,1.7500
703,2,3.0088,1.5375
704,0,2.2235,1.7500
704,1,3.2742,1.2375
704,2,3.0035,1.5375
705,0,3.2742,1.2312
705,1,2.2022,1.7563
705,2,3.0035,1.5250
706,0,3.2795,1.2188
706,1,2.9929,1.5250
706,2,2.1863,1.7625
707,0,3.2901,1.1938
707,1,2.9929,1.5313
707,2,2.1704,1.7812
708,0,3.2901,1.1750
708,1,2.9982,1.5313
708,2,2.1492,1.7875
709,0,3.2901,1.1625
709,1,2.1439,1.8062
709,2,3.0035,1.5187
710,0,3.2954,1.1437
710,1,2.1226,1.8062
710,2,3.0142,1.5250
711,0,3.2901,1.1375
711,1,2.1014,1.8250
711,2,3.0088,1.5313
711,3,2.3137,1.9563
712,0,3.3113,1.1313
712,1,3.0142,1.5313
712,2,2.1014,1.8312
712,3,2.3561,1.7688
713,0,3.3325,1.1125
713,1,3.0142,1.5250
713,2,2.0802,1.8437
713,3,2.5578,1.8500
714,0,3.3379,1.0875
714,1,3.0195,1.5063
714,2,2.0802,1.8625
715,0,3.3962,1.0125
715,1,2.5578,1.8750
715,2,3.0354,1.4750
715,3,2.0430,1.9125
715,4,2.3031,1.8375
715,5,2.3084,1.8312
716,0,3.3909,1.0188
716,1,2.5631,1.9000
716,2,3.0460,1.4875
716,3,2.0324,1.9438
717,0,3.4068,1.0000
717,1,3.0725,1.5000
717,2,2.5631,1.9063
717,3,2.0271,1.9750
717,4,2.3243,1.9563
717,5,2.3084,1.9250
718,0,3.4281,0.9875
718,1,2.5525,1.9313
718,2,3.0672,1.5000
718,3,2.2978,1.9500
718,4,2.0324,2.0000
718,5,2.0059,2.0000
718,6,2.2765,1.9250
719,0,3.4599,0.9812
719,1,3.0884,1.5125
719,2,2.5631,1.9563
719,3,2.2978,2.0062
719,4,2.2818,1.9812
719,5,2.0430,2.0750
719,6,2.1492,2.1375
719,7,2.0696,2.1000
719,8,2.0112,2.0375
720,0,3.4705,0.9562
720,1,3.1097,1.5125
720,2,2.5790,1.9563
720,3,2.3031,2.0062
720,4,2.2765,1.9937
720,5,1.9953,2.0562
720,6,2.0377,2.0812
720,7,2.1386,2.1500
720,8,2.3190,2.0312
721,0,3.4652,0.9313
721,1,3.1044,1.5063
721,2,2.5737,1.9625
721,3,2.2978,2.0438
721,4,2.2659,2.0250
721,5,2.1226,2.1875
721,6,2.3614,2.0812
721,7,1.9794,2.0875
722,0,3.4971,0.9125
722,1,3.1044,1.4937
722,2,2.5737,1.9750
722,3,2.2659,2.0375
722,4,2.2925,2.0562
722,5,0.0637,0.0437
722,6,1.9634,2.1125
723,0,3.5077,0.8938
723,1,2.5737,1.9812
723,2,3.0991,1.4875
723,3,2.2553,2.0562
723,4,2.2818,2.0750
723,5,0.0584,0.0563
723,6,1.9528,2.1188
723,7,2.0908,2.2125
724,0,3.5077,0.8875
724,1,2.5737,1.9937
724,2,3.1044,1.4875
724,3,2.2712,2.1000
724,4,0.0531,0.0938
724,5,2.0802,2.2500
724,6,1.9422,2.1562
724,7,1.9210,2.1313
725,0,3.5236,0.8562
725,1,2.5684,2.0062
725,2,3.1362,1.4688
725,3,2.2394,2.1125
725,4,1.9263,2.1437
725,5,2.0643,2.2687
725,6,1.9104,2.1375
726,0,3.5554,0.8438
726,1,2.5578,2.0187
726,2,3.1468,1.4625
726,3,2.0377,2.2938
726,4,2.2341,2.1500
726,5,1.8945,2.1562
727,0,2.5578,2.0312
727,1,3.5448,0.8500
727,2,2.2022,2.1625
727,3,3.1468,1.4625
727,4,2.0165,2.3250
727,5,1.8732,2.1500
727,6,2.2182,2.1688
728,0,2.5525,2.0438
728,1,2.1969,2.1875
728,2,3.5342,0.8438
728,3,1.8520,2.1688
728,4,1.9847,2.3438
728,5,3.1362,1.4375
729,0,3.5183,0.8375
729,1,2.5472,2.0562
729,2,2.1863,2.2125
729,3,3.1415,1.4312
729,4,1.8255,2.1812
729,5,2.3880,2.2625
729,6,1.9688,2.3687
730,0,2.5366,2.0625
730,1,3.5024,0.8313
730,2,3.1203,1.4250
730,3,1.8096,2.1812
730,4,2.1704,2.2500
730,5,1.9475,2.3750
730,6,2.3774,2.2875
730,7,3.1097,1.4000
731,0,3.5077,0.8313
731,1,2.1545,2.2687
731,2,2.5206,2.0750
731,3,3.0991,1.4312
731,4,1.7830,2.1812
731,5,2.3614,2.3063
731,6,1.9104,2.3812
732,0,3.4811,0.8188
732,1,3.0778,1.4312
732,2,2.1439,2.2938
732,3,1.8945,2.3875
732,4,1.7565,2.1750
732,5,2.5047,2.1000
732,6,2.3508,2.3312
733,0,3.4758,0.8188
733,1,2.5047,2.1313
733,2,2.1226,2.3188
733,3,1.8732,2.3937
733,4,3.0725,1.4312
733,5,1.7459,2.1750
733,6,2.3402,2.3438
734,0,2.0908,2.3375
734,1,1.8467,2.4062
734,2,2.4888,2.1375
734,3,3.4599,0.8188
734,4,1.7246,2.1750
734,5,3.0831,1.4375
734,6,2.3243,2.3625
735,0,2.0643,2.3500
735,1,1.8149,2.4000
735,2,2.4729,2.1562
735,3,3.4387,0.8250
735,4,1.7034,2.1625
735,5,2.3190,2.3875
735,6,3.0725,1.4500
736,0,2.0430,2.3625
736,1,1.7936,2.4125
736,2,1.6981,2.1437
736,3,2.4570,2.1750
736,4,3.4387,0.8250
736,5,3.0195,1.4500
736,6,2.3031,2.4062
737,0,1.6769,2.1500
737,1,1.7724,2.4188
737,2,2.0165,2.3750
737,3,2.4410,2.2062
737,4,3.0142,1.4625
737,5,2.2925,2.4125
737,6,3.4175,0.8438
738,0,1.7512,2.4125
738,1,1.6557,2.1500
738,2,2.0006,2.3812
738,3,2.4304,2.2250
738,4,3.3856,0.8438
738,5,2.9823,1.4813
738,6,2.2871,2.4500
739,0,1.9847,2.4125
739,1,1.7406,2.4000
739,2,1.6344,2.1437
739,3,2.4198,2.2437
739,4,3.3644,0.8313
739,5,2.2659,2.4688
739,6,2.9292,1.5000
740,0,1.7193,2.4062
740,1,1.9475,2.4312
740,2,2.4039,2.2687
740,3,1.6132,2.1437
740,4,2.9186,1.5187
740,5,2.2500,2.4750
740,6,3.3538,0.8375
741,0,1.9157,2.4312
741,1,2.9027,1.5500
741,2,2.3827,2.2938
741,3,2.2288,2.5063
741,4,1.5920,2.1375
741,5,1.6928,2.4062
741,6,2.4039,2.3063
741,7,3.3325,0.8562
742,0,1.6822,2.4000
742,1,2.8868,1.5625
742,2,2.3933,2.3250
742,3,3.3007,0.8750
742,4,2.3986,2.3063
742,5,1.8998,2.4375
742,6,1.5708,2.1313
742,7,2.2075,2.5125
743,0,2.3827,2.3312
743,1,2.8656,1.5875
743,2,2.1863,2.5312
743,3,1.6663,2.4062
743,4,1.5548,2.1125
743,5,3.2901,0.9000
743,6,1.8679,2.4375
743,7,2.3827,2.3438
744,0,2.3349,2.3375
744,1,1.5336,2.1063
744,2,2.8496,1.6062
744,3,1.8520,2.4375
744,4,3.3007,0.9188
744,5,2.1598,2.5187
744,6,1.6397,2.3937
744,7,2.3561,2.3500
745,0,2.3243,2.3500
745,1,1.5283,2.0938
745,2,3.2529,0.9500
745,3,2.1226,2.5125
745,4,2.8178,1.6437
745,5,1.8308,2.4438
745,6,1.6132,2.3875
746,0,1.5071,2.0875
746,1,2.8019,1.6625
746,2,2.2871,2.3563
746,3,2.0802,2.5063
746,4,3.2158,0.9812
746,5,1.7989,2.4438
746,6,1.5920,2.3750
747,0,2.2394,2.3438
747,1,1.4858,2.0750
747,2,2.7647,1.6688
747,3,1.5708,2.3625
747,4,3.1733,0.9938
747,5,2.0377,2.4938
747,6,1.7724,2.4562
748,0,2.2022,2.3438
748,1,1.9741,2.4813
748,2,2.7329,1.7000
748,3,1.5601,2.3312
748,4,1.4593,2.0688
748,5,3.1415,1.0125
748,6,1.7406,2.4562
749,0,2.6958,1.7250
749,1,3.0991,1.0375
749,2,1.4381,2.0375
749,3,2.1598,2.3438
749,4,1.5336,2.3063
749,5,1.9475,2.4438
749,6,1.7140,2.4625
750,0,3.0566,1.0562
750,1,1.5177,2.2812
750,2,1.4328,2.0187
750,3,2.6745,1.7375
750,4,2.1226,2.3438
750,5,1.6875,2.4500
750,6,1.8998,2.4125
751,0,3.0354,1.0813
751,1,2.6321,1.7625
751,2,1.4062,2.0000
751,3,1.4858,2.2563
751,4,2.0749,2.3375
751,5,1.6663,2.4250
752,0,2.6055,1.7688
752,1,1.4858,2.2250
752,2,2.9982,1.0938
752,3,1.3956,1.9750
752,4,2.0324,2.3375
752,5,1.8149,2.3625
752,6,1.6557,2.3875
752,7,1.7087,2.3812
752,8,1.7777,2.3750
753,0,1.3850,1.9500
753,1,2.9664,1.1063
753,2,2.5843,1.7750
753,3,1.4805,2.2000
753,4,2.0006,2.3125
753,5,1.6981,2.3438
753,6,1.6504,2.3687
754,0,2.9292,1.1063
754,1,2.5631,1.7688
754,2,1.4646,2.1625
754,3,1.3797,1.9188
754,4,1.6610,2.3312
754,5,1.9794,2.2812
755,0,2.8868,1.1500
755,1,2.5366,1.7688
755,2,1.6291,2.3063
755,3,1.9634,2.2687
755,4,1.3638,1.9000
